Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
2017,2004,NBA,2,44,NOH,Tim Pickett,,,,Florida State,,,,,,,,,,,,,,,
2018,2004,NBA,2,48,SAC,Ricky Minard,,,,Morehead State University,,,,,,,,,,,,,,,
2019,2004,NBA,2,49,MEM,Sergei Lishouk\lishcse01,22.091,C-F,ua,,,,,,,,,,,,,,,,
2020,2004,NBA,2,51,NJN,Christian Drejer,,,,Florida,,,,,,,,,,,,,,,
2021,2004,NBA,2,52,SAS,Romain Sato,,,,Xavier,,,,,,,,,,,,,,,
2022,2004,NBA,2,54,DET,Rickey Paulding,,,,Missouri,,,,,,,,,,,,,,,
2023,2004,NBA,2,56,LAL,Marcus Douthit,,,,Providence,,,,,,,,,,,,,,,
2024,2004,NBA,2,57,SAS,Sergei Karaulov\karause01,22.076,C,uz,,,,,,,,,,,,,,,,
2025,2004,NBA,2,58,MIN,Blake Stepp,,,,Gonzaga,,,,,,,,,,,,,,,
2026,2004,NBA,2,59,IND,Rashad Wright,,,,Georgia,,,,,,,,,,,,,,,
2027,2005,NBA,1,11,ORL,Fran Vázquez\vazqufr01,22.064,,es,,,,,,,,,,,,,,,,
2028,2005,NBA,2,35,POR,Ricky Sanchez,,,,,,,,,,,,,,,,,,,
2029,2005,NBA,2,46,IND,Erazem Lorbek\lorbeer01,21.133,F,si,,,,,,,,,,,,,,,,
2030,2005,NBA,2,52,DEN,Axel Hervelle\herveax01,21.211,F,be,,,,,,,,,,,,,,,,
2031,2005,NBA,2,59,ATL,Cenk Akyol\akyolce01,18.078,G,tr,,,,,,,,,,,,,,,,
2032,2006,NBA,2,40,SEA,Denham Brown,,,,UConn,,,,,,,,,,,,,,,
2033,2006,NBA,2,44,ORL,Lior Eliyahu\eliyali01,20.297,F,il,,,,,,,,,,,,,,,,
2034,2006,NBA,2,48,WAS,Vladimir Veremeenko\veremvl01,21.347,F,by,,,,,,,,,,,,,,,,
2035,2006,NBA,2,53,SEA,Yotam Halperin\halpeyo01,22.161,G,il,,,,,,,,,,,,,,,,
2036,2006,NBA,2,55,CLE,Ejike Ugboaja\ugboaej01,21.036,F,ng,,,,,,,,,,,,,,,,
2037,2006,NBA,2,56,TOR,Edin Bavčić\bavcied01,22.028,C-F,ba,,,,,,,,,,,,,,,,
2038,2006,NBA,2,57,MIN,Loukas Mavrokefalidis,,,,,,,,,,,,,,,,,,,
2039,2006,NBA,2,58,DAL,J.R. Pinnock,,,,George Washington,,,,,,,,,,,,,,,
2040,2007,NBA,1,30,PHI,Petteri Koponen\koponpe01,19.080,G,fi,,,,,,,,,,,,,,,,
2041,2007,NBA,2,39,MIA,Stanko Barać\baracst01,20.323,C,ba,,,,,,,,,,,,,,,,
2042,2007,NBA,2,43,NOK,Adam Haluska,,,,Iowa,,,,,,,,,,,,,,,
2043,2007,NBA,2,44,ORL,Reyshawn Terry,,,,UNC,,,,,,,,,,,,,,,
2044,2007,NBA,2,45,LAC,Jared Jordan,,,,Marist College,,,,,,,,,,,,,,,
2045,2007,NBA,2,50,DAL,Renaldas Seibutis\seibure01,21.345,G,lt,,,,,,,,,,,,,,,,
2046,2007,NBA,2,54,HOU,Brad Newley\newlebr01,22.135,F-G,au,,,,,,,,,,,,,,,,
2047,2007,NBA,2,55,UTA,Herbert Hill,,,,Providence,,,,,,,,,,,,,,,
2048,2007,NBA,2,57,DET,Sammy Mejia,,,,DePaul,,,,,,,,,,,,,,,
2049,2007,NBA,2,58,SAS,Georgios Printezis\printgi01,22.131,F,gr,,,,,,,,,,,,,,,,
2050,2007,NBA,2,60,DAL,Milovan Raković\rakovmi01,22.134,C,rs,,,,,,,,,,,,,,,,
2051,2008,NBA,2,44,UTA,Ante Tomić\tomican01,21.135,C,hr,,,,,,,,,,,,,,,,
2052,2008,NBA,2,46,SEA,Trent Plaisted,,,,Brigham Young University Hawaii,,,,,,,,,,,,,,,
2053,2008,NBA,2,49,GSW,Richard Hendrix,,,,Alabama,,,,,,,,,,,,,,,
2054,2008,NBA,2,50,SEA,DeVon Hardin\hardide01,21.329,C,us,Cal,,,,,,,,,,,,,,,
2055,2008,NBA,2,51,DAL,Shan Foster,,,,Vanderbilt,,,,,,,,,,,,,,,
2056,2008,NBA,2,53,UTA,Tadija Dragićević\dragita01,22.155,F,rs,,,,,,,,,,,,,,,,
2057,2008,NBA,2,54,HOU,Maarty Leunen\leunema01,22.302,F,us,Oregon,,,,,,,,,,,,,,,
2058,2008,NBA,2,57,SAS,James Gist,,,,Maryland,,,,,,,,,,,,,,,
2059,2008,NBA,2,59,DET,Deron Washington,,,,Virginia Tech,,,,,,,,,,,,,,,
2060,2009,NBA,2,34,DEN,Sergio Llull\llullse01,21.228,G,es,,,,,,,,,,,,,,,,
2061,2009,NBA,2,47,MIN,Henk Norel\norelhe01,21.287,F-C,nl,,,,,,,,,,,,,,,,
2062,2009,NBA,2,49,ATL,Sergiy Gladyr\gladyse01,19.256,G,ua,,,,,,,,,,,,,,,,
2063,2009,NBA,2,50,UTA,Goran Suton,,,,Michigan State,,,,,,,,,,,,,,,
2064,2009,NBA,2,51,SAS,Jack McClinton,,,,Miami (FL),,,,,,,,,,,,,,,
2065,2009,NBA,2,54,CHA,Robert Vaden,,,,University of Alabama at Birmingham,,,,,,,,,,,,,,,
2066,2009,NBA,2,56,DAL,Ahmad Nivins,,,,Saint Joseph's,,,,,,,,,,,,,,,
2067,2009,NBA,2,57,PHO,Emir Preldžić\preldem01,21.298,F-G,ba,,,,,,,,,,,,,,,,
2068,2009,NBA,2,59,LAL,Chinemelu Elonu\elonuch01,22.112,C-F,ng,Texas A&M,,,,,,,,,,,,,,,
2069,2009,NBA,2,60,MIA,Robert Dozier,,,,Memphis,,,,,,,,,,,,,,,
2070,2010,NBA,2,36,DET,Terrico White,,,,University of Mississippi,,,,,,,,,,,,,,,
2071,2010,NBA,2,42,MIA,Da'Sean Butler,,,,West Virginia,,,,,,,,,,,,,,,
2072,2010,NBA,2,45,MIN,Paulo Prestes\prestpa01,22.135,C,br,,,,,,,,,,,,,,,,
2073,2010,NBA,2,47,MIL,Tiny Gallon,,,,Oklahoma,,,,,,,,,,,,,,,
2074,2010,NBA,2,48,MIA,Latavious Williams\willila01,21.092,F,us,,,,,,,,,,,,,,,,
2075,2010,NBA,2,49,SAS,Ryan Richards\richary01,19.066,F-C,gb,,,,,,,,,,,,,,,,
2076,2010,NBA,2,51,OKC,Magnum Rolle,,,,Louisiana Tech,,,,,,,,,,,,,,,
2077,2010,NBA,2,59,ORL,Stanley Robinson,,,,UConn,,,,,,,,,,,,,,,
2078,2010,NBA,2,60,PHO,Dwayne Collins\collidw01,22.077,F,us,Miami (FL),,,,,,,,,,,,,,,
2079,2011,NBA,2,51,POR,Jon Diebler\diebljo01,23.006,G,us,Ohio State,,,,,,,,,,,,,,,
2080,2011,NBA,2,54,CLE,Milan Mačvan\macvami01,21.224,F-C,hr,,,,,,,,,,,,,,,,
2081,2011,NBA,2,56,LAL,Chukwudiebere Maduabum\maduach01,20.101,F,ng,,,,,,,,,,,,,,,,
2082,2011,NBA,2,57,DAL,Targuy Ngombo,,,,,,,,,,,,,,,,,,,
2083,2011,NBA,2,58,LAL,Ater Majok\majokat01,23.360,F-C,sd,,,,,,,,,,,,,,,,
2084,2011,NBA,2,59,SAS,Ádám Hanga\hangaad01,22.077,G,hu,,,,,,,,,,,,,,,,
2085,2012,NBA,2,50,DEN,İzzet Türkyılmaz\turkyiz01,22.045,C-F,tr,,,,,,,,,,,,,,,,
2086,2012,NBA,2,56,TOR,Tomislav Zubčić\zubcito01,22.178,F,hr,,,,,,,,,,,,,,,,
2087,2012,NBA,2,57,NJN,İlkan Karaman\karamil01,22.052,F,tr,,,,,,,,,,,,,,,,
2088,2012,NBA,2,59,SAS,Marcus Denmon\denmoma01,22.106,G,us,Missouri,,,,,,,,,,,,,,,
2089,2013,NBA,1,28,SAS,Livio Jean-Charles\jeancli01,19.236,F,gf,,,,,,,,,,,,,,,,
2090,2013,NBA,2,45,POR,Marko Todorović\todorma01,21.074,F,me,,,,,,,,,,,,,,,,
2091,2013,NBA,2,51,ORL,Romero Osby,,,,Oklahoma,,,,,,,,,,,,,,,
2092,2013,NBA,2,53,IND,Colton Iverson\iversco01,24.004,C,us,Colorado State,,,,,,,,,,,,,,,
2093,2013,NBA,2,54,WAS,Arsalan Kazemi\kazemar01,23.072,F,ir,Oregon,,,,,,,,,,,,,,,
2094,2013,NBA,2,57,PHO,Alex Oriakhi\oriakal01,23.012,F,us,Missouri,,,,,,,,,,,,,,,
2095,2013,NBA,2,58,SAS,Deshaun Thomas\thomade01,21.308,F,us,Ohio State,,,,,,,,,,,,,,,
2096,2013,NBA,2,59,MIN,Bojan Dubljević\dubljbo01,21.252,F-C,me,,,,,,,,,,,,,,,,
2097,2013,NBA,2,60,MEM,Jānis Timma\timmaja01,21.000,F,lv,,,,,,,,,,,,,,,,
2098,2014,NBA,2,37,TOR,DeAndre Daniels\daniede01,22.077,F,us,UConn,,,,,,,,,,,,,,,
2099,2014,NBA,2,50,PHO,Alec Brown\brownal01,21.343,F-C,us,Green Bay,,,,,,,,,,,,,,,
2100,2014,NBA,2,52,PHI,Vasilije Micić\micicva01,20.169,G,rs,,,,,,,,,,,,,,,,
2101,2014,NBA,2,53,MIN,Alessandro Gentile\gential01,21.231,F,it,,,,,,,,,,,,,,,,
2102,2014,NBA,2,54,PHI,Nemanja Dangubić\dangune01,21.079,G,rs,,,,,,,,,,,,,,,,
2103,2014,NBA,2,57,IND,Louis Labeyrie\labeylo01,22.141,F,fr,,,,,,,,,,,,,,,,
2104,2014,NBA,2,59,TOR,Xavier Thames\thamexa01,23.164,G,us,San Diego State,,,,,,,,,,,,,,,
2105,2015,NBA,1,26,SAS,Nikola Milutinov\milutni01,20.182,C,rs,,,,,,,,,,,,,,,,
2106,2015,NBA,2,39,CHO,Juan Pablo Vaulet\vauleju01,19.099,F,ar,,,,,,,,,,,,,,,,
2107,2015,NBA,2,42,UTA,Olivier Hanlan\hanlaol01,22.135,G,ca,Boston College,,,,,,,,,,,,,,,
2108,2015,NBA,2,45,BOS,Marcus Thornton\thornma02,22.141,G,us,College of William & Mary,,,,,,,,,,,,,,,
2109,2015,NBA,2,47,PHI,Artūras Gudaitis\gudaiar01,22.011,C,lt,,,,,,,,,,,,,,,,
2110,2015,NBA,2,49,WAS,Aaron White\whiteaa01,22.293,F,us,Iowa,,,,,,,,,,,,,,,
2111,2015,NBA,2,50,ATL,Marcus Eriksson\eriksma01,21.207,G,se,,,,,,,,,,,,,,,,
2112,2015,NBA,2,51,ORL,Tyler Harvey\harvety01,21.348,G,us,Eastern Washington University,,,,,,,,,,,,,,,
2113,2015,NBA,2,52,DAL,Satnam Singh Bhamara\singhsa01,19.202,C,in,,,,,,,,,,,,,,,,
2114,2015,NBA,2,53,CLE,Sir'Dominic Pointer\pointsi01,23.055,G-F,us,St. John's,,,,,,,,,,,,,,,
2115,2015,NBA,2,54,UTA,Dani Díez de la Faya\diezda01,22.084,F,es,,,,,,,,,,,,,,,,
2116,2015,NBA,2,55,SAS,Cady Lalanne\lalanca01,23.069,C,ht,UMass,,,,,,,,,,,,,,,
2117,2015,NBA,2,57,DEN,Nikola Radičević\radicni01,21.066,G,rs,,,,,,,,,,,,,,,,
2118,2015,NBA,2,58,PHI,J.P. Tokoto\tokotjp01,21.288,G-F,us,UNC,,,,,,,,,,,,,,,
2119,2015,NBA,2,59,ATL,Dimitrios Agravanis\agravdi01,20.192,F-C,gr,,,,,,,,,,,,,,,,
2120,2015,NBA,2,60,PHI,Luka Mitrović\mitrolu01,22.101,F,rs,,,,,,,,,,,,,,,,
2121,2016,NBA,2,35,BOS,Rade Zagorac\zagorra01,20.321,G-F,rs,,,,,,,,,,,,,,,,
2122,2016,NBA,2,39,NOP,David Michineau\michida01,22.023,G,gp,,,,,,,,,,,,,,,,
2123,2016,NBA,2,44,ATL,Isaïa Cordinier\cordiis01,19.212,G,fr,,,,,,,,,,,,,,,,
2124,2016,NBA,2,53,DEN,Petr Cornelie\cornepe01,20.338,F,fr,,,,,,,,,,,,,,,,
2125,2016,NBA,2,57,MEM,Wang Zhelin\sheliwa01,22.160,C,cn,,,,,,,,,,,,,,,,
2126,2016,NBA,2,59,SAC,Isaiah Cousins\cousiis01,22.108,G,us,Oklahoma,,,,,,,,,,,,,,,
2127,2017,NBA,1,25,ORL,Anžejs Pasečņiks\pasecan01,21.190,C,lv,,,,,,,,,,,,,,,,
2128,2017,NBA,2,49,DEN,Vlatko Čančar\cancavl01,20.078,F,si,,,,,,,,,,,,,,,,
2129,2017,NBA,2,50,PHI,Mathias Lessort\lessoma01,21.272,F,mq,,,,,,,,,,,,,,,,
2130,2017,NBA,2,55,UTA,Nigel Williams-Goss\willini01,22.285,G,us,Gonzaga,,,,,,,,,,,,,,,
2131,2017,NBA,2,57,BRK,Aleksandar Vezenkov\vezenal01,21.326,F,cy,,,,,,,,,,,,,,,,
2132,2017,NBA,2,58,NYK,Ognjen Jaramaz\jaramog01,21.300,G,yu,,,,,,,,,,,,,,,,
2133,2017,NBA,2,60,ATL,Alpha Kaba\kabaal01,21.150,F,fr,,,,,,,,,,,,,,,,
2134,2018,NBA,1,14,DEN,Michael Porter\portemi01,19.362,F,us,Missouri,,,,,,,,,,,,,,,
2135,2018,NBA,2,43,DEN,Justin Jackson\jacksju02,21.128,F,ca,Maryland,,,,,,,,,,,,,,,
2136,2018,NBA,2,44,WAS,Issuf Sanon\sanonis01,18.239,G,ua,,,,,,,,,,,,,,,,
2137,2018,NBA,2,51,NOP,Tony Carr\carrto01,20.258,G,us,Penn State,,,,,,,,,,,,,,,
2138,2018,NBA,2,53,OKC,Devon Hall\hallde01,22.355,G,us,Virginia,,,,,,,,,,,,,,,
2139,2018,NBA,2,55,CHO,Arnoldas Kulboka\kulboar01,20.173,F,lt,,,,,,,,,,,,,,,,
2140,2018,NBA,2,57,OKC,Kevin Hervey\herveke01,21.352,F,us,UC Arlington,,,,,,,,,,,,,,,
2141,2019,NBA,1,1,NOP,Zion Williamson\willizi01,,F,us,Duke,,,,,,,,,,,,,,,
2142,2019,NBA,1,2,MEM,Ja Morant\moranja01,,G,us,Murray State,,,,,,,,,,,,,,,
2143,2019,NBA,1,3,NYK,RJ Barrett\barrerj01,,G-F,ca,Duke,,,,,,,,,,,,,,,
2144,2019,NBA,1,4,LAL,De'Andre Hunter\huntede01,,F,us,Virginia,,,,,,,,,,,,,,,
2145,2019,NBA,1,5,CLE,Darius Garland\garlada01,,G,us,Vanderbilt,,,,,,,,,,,,,,,
2146,2019,NBA,1,6,PHO,Jarrett Culver\culveja01,,G,us,Texas Tech,,,,,,,,,,,,,,,
2147,2019,NBA,1,7,CHI,Coby White\whiteco01,,G,us,UNC,,,,,,,,,,,,,,,
2148,2019,NBA,1,8,ATL,Jaxson Hayes\hayesja02,,F,us,Texas,,,,,,,,,,,,,,,
2149,2019,NBA,1,9,WAS,Rui Hachimura\hachiru01,,F,jp,Gonzaga,,,,,,,,,,,,,,,
2150,2019,NBA,1,10,ATL,Cam Reddish\reddica01,,F,us,Duke,,,,,,,,,,,,,,,
2151,2019,NBA,1,11,MIN,Cameron Johnson\johnsca02,,F,us,UNC,,,,,,,,,,,,,,,
2152,2019,NBA,1,12,CHO,PJ Washington\washipj01,,F,us,Kentucky,,,,,,,,,,,,,,,
2153,2019,NBA,1,13,MIA,Tyler Herro\herroty01,,G,us,Kentucky,,,,,,,,,,,,,,,
2154,2019,NBA,1,14,BOS,Romeo Langford\langfro01,,G,us,Indiana,,,,,,,,,,,,,,,
2155,2019,NBA,1,15,DET,Sekou Doumbouya\doumbse01,,F,gn,,,,,,,,,,,,,,,,
2156,2019,NBA,1,16,ORL,Chuma Okeke\okekech01,,F,us,Auburn,,,,,,,,,,,,,,,
2157,2019,NBA,1,17,BRK,Nickeil Alexander-Walker\alexani01,,G,ca,Virginia Tech,,,,,,,,,,,,,,,
2158,2019,NBA,1,18,IND,Goga Bitadze\bitadgo01,,C,ge,,,,,,,,,,,,,,,,
2159,2019,NBA,1,19,SAS,Luka Šamanić\samanlu01,,F,hr,,,,,,,,,,,,,,,,
2160,2019,NBA,1,20,BOS,Matisse Thybulle\thybuma01,,G,us,Washington,,,,,,,,,,,,,,,
2161,2019,NBA,1,21,OKC,Brandon Clarke\clarkbr01,,F,ca,Gonzaga,,,,,,,,,,,,,,,
2162,2019,NBA,1,22,BOS,Grant Williams\willigr01,,F,us,Tennessee,,,,,,,,,,,,,,,
2163,2019,NBA,1,23,UTA,Darius Bazley\bazleda01,,F,us,,,,,,,,,,,,,,,,
2164,2019,NBA,1,24,PHI,Ty Jerome\jeromty01,,G,us,Virginia,,,,,,,,,,,,,,,
2165,2019,NBA,1,25,POR,Nassir Little\littlna01,,F,us,UNC,,,,,,,,,,,,,,,
2166,2019,NBA,1,26,CLE,Dylan Windler\windldy01,,G-F,us,Belmont,,,,,,,,,,,,,,,
2167,2019,NBA,1,27,BRK,Mfiondu Kabengele\kabenmf01,,F,ca,Florida State,,,,,,,,,,,,,,,
2168,2019,NBA,1,28,GSW,Jordan Poole\poolejo01,,G,us,Michigan,,,,,,,,,,,,,,,
2169,2019,NBA,1,29,SAS,Keldon Johnson\johnske04,,G,us,Kentucky,,,,,,,,,,,,,,,
2170,2019,NBA,1,30,MIL,Kevin Porter\porteke02,,G,us,USC,,,,,,,,,,,,,,,
2171,2019,NBA,2,31,BRK,Nicolas Claxton\claxtni01,,F,us,Georgia,,,,,,,,,,,,,,,
2172,2019,NBA,2,32,PHO,KZ Okpala\okpalkz01,,F,us,Stanford,,,,,,,,,,,,,,,
2173,2019,NBA,2,33,PHI,Carsen Edwards\edwarca01,,G,us,Purdue,,,,,,,,,,,,,,,
2174,2019,NBA,2,34,PHI,Bruno Fernando\fernabr01,,F,ao,Maryland,,,,,,,,,,,,,,,
2175,2019,NBA,2,35,ATL,Marcos Louzada Silva\louzama01,,G,br,,,,,,,,,,,,,,,,
2176,2019,NBA,2,36,CHO,Cody Martin\martico01,,G-F,us,Nevada,,,,,,,,,,,,,,,
2177,2019,NBA,2,37,DAL,Deividas Sirvydis\sirvyde01,,G-F,lt,,,,,,,,,,,,,,,,
2178,2019,NBA,2,38,CHI,Daniel Gafford\gaffoda01,,F,us,Arkansas,,,,,,,,,,,,,,,
2179,2019,NBA,2,39,NOP,Alen Smailagić\smailal01,,F,rs,,,,,,,,,,,,,,,,
2180,2019,NBA,2,40,SAC,Justin James\jamesju01,,G,us,Wyoming,,,,,,,,,,,,,,,
2181,2019,NBA,2,41,GSW,Eric Paschall\pascher01,,F,us,Villanova,,,,,,,,,,,,,,,
2182,2019,NBA,2,42,PHI,Admiral Schofield\schofad01,,G-F,gb,Tennessee,,,,,,,,,,,,,,,
2183,2019,NBA,2,43,MIN,Jaylen Nowell\nowelja01,,G,us,Washington,,,,,,,,,,,,,,,
2184,2019,NBA,2,44,MIA,Bol Bol\bolbo01,,C,sd,Oregon,,,,,,,,,,,,,,,
2185,2019,NBA,2,45,DET,Isaiah Roby\robyis01,,F,us,Nebraska,,,,,,,,,,,,,,,
2186,2019,NBA,2,46,ORL,Talen Horton-Tucker\hortota01,,G-F,us,Iowa State,,,,,,,,,,,,,,,
2187,2019,NBA,2,47,SAC,Ignas Brazdeikis\brazdig01,,F,lt,Michigan,,,,,,,,,,,,,,,
2188,2019,NBA,2,48,LAC,Terance Mann\mannte01,,G-F,us,Florida State,,,,,,,,,,,,,,,
2189,2019,NBA,2,49,SAS,Quinndary Weatherspoon\weathqu01,,G,us,Mississippi State,,,,,,,,,,,,,,,
2190,2019,NBA,2,50,IND,Jarrell Brantley\brantja01,,F,us,College of Charleston,,,,,,,,,,,,,,,
2191,2019,NBA,2,51,BOS,Tremont Waters\watertr01,,G,us,LSU,,,,,,,,,,,,,,,
2192,2019,NBA,2,52,CHO,Jalen McDaniels\mcdanja01,,F,us,San Diego State,,,,,,,,,,,,,,,
2193,2019,NBA,2,53,UTA,Justin Wright-Foreman\wrighju02,,G,us,Hofstra,,,,,,,,,,,,,,,
2194,2019,NBA,2,54,PHI,Marial Shayok\shayoma01,,G,ca,Iowa State,,,,,,,,,,,,,,,
2195,2019,NBA,2,55,NYK,Kyle Guy\guyky01,,G,us,Virginia,,,,,,,,,,,,,,,
2196,2019,NBA,2,56,LAC,Jaylen Hands\handsja01,,G,us,UCLA,,,,,,,,,,,,,,,
2197,2019,NBA,2,57,NOP,Jordan Bone\bonejo01,,G,us,Tennessee,,,,,,,,,,,,,,,
2198,2019,NBA,2,58,GSW,Miye Oni\onimi01,,G,us,Yale,,,,,,,,,,,,,,,
2199,2019,NBA,2,59,TOR,Dewan Hernandez\hernade01,,F,us,Miami (FL),,,,,,,,,,,,,,,
2200,2019,NBA,2,60,SAC,Vanja Marinković\marinva01,,G,rs,,,,,,,,,,,,,,,,
1,1985,NBA,1,1,NYK,Patrick Ewing\ewingpa01,22.323,C-F,jm,Georgetown,1986,2002,1183,34.3,21.0,9.8,1.9,1.0,2.4,.504,.507,.152,.740,126.4,.150
2,1985,NBA,1,2,IND,Wayman Tisdale\tisdawa01,21.014,F-C,us,Oklahoma,1986,1997,840,28.4,15.3,6.1,1.3,0.6,0.6,.505,.506,.000,.760,45.7,.092
3,1985,NBA,1,3,LAC,Benoit Benjamin\benjabe01,20.213,C,us,Creighton,1986,2000,807,27.2,11.4,7.5,1.3,0.6,2.0,.497,.498,.048,.721,32.7,.072
4,1985,NBA,1,4,SEA,Xavier McDaniel\mcdanxa01,22.020,F,us,Wichita State,1986,1998,870,29.0,15.6,6.1,2.0,0.9,0.5,.485,.491,.261,.718,47.8,.091
5,1985,NBA,1,5,ATL,Jon Koncak\koncajo01,22.038,C-F,us,SMU,1986,1996,784,20.9,4.5,4.9,1.0,0.7,1.0,.470,.477,.226,.597,29.2,.085
6,1985,NBA,1,6,SAC,Joe Kleine\kleinjo01,23.171,C,us,Arkansas,1986,2000,965,15.2,4.8,4.1,0.6,0.3,0.3,.453,.455,.271,.794,19.1,.062
7,1985,NBA,1,7,GSW,Chris Mullin\mullich01,21.329,F-G,us,St. John's,1986,2001,986,32.6,18.2,4.1,3.5,1.6,0.6,.509,.533,.384,.865,93.1,.139
8,1985,NBA,1,8,DAL,Detlef Schrempf\schrede01,22.154,F-C,de,Washington,1986,2001,1136,29.6,13.9,6.2,3.4,0.8,0.3,.491,.505,.384,.803,109.5,.156
9,1985,NBA,1,9,CLE,Charles Oakley\oaklech01,21.188,F-C,us,Virginia Union University,1986,2004,1282,31.4,9.7,9.5,2.5,1.1,0.3,.471,.477,.253,.761,89.7,.107
10,1985,NBA,1,10,PHO,Ed Pinckney\pincked01,22.089,F,us,Villanova,1986,1997,793,19.8,6.8,5.0,0.9,0.8,0.5,.535,.538,.000,.765,42.7,.130
11,1985,NBA,1,11,CHI,Keith Lee\leeke01,22.178,F-C,us,Memphis,1986,1989,182,16.0,6.1,4.7,1.0,0.4,0.6,.451,.454,.167,.746,3.7,.062
12,1985,NBA,1,12,WSB,Kenny Green\greenke02,20.255,F,us,Wake Forest,1986,1987,60,10.4,4.4,1.7,0.3,0.2,0.2,.412,.414,.000,.721,-0.3,-0.022
13,1985,NBA,1,13,UTA,Karl Malone\malonka01,21.335,F,us,Louisiana Tech,1986,2004,1476,37.2,25.0,10.1,3.6,1.4,0.8,.516,.519,.274,.742,234.6,.205
14,1985,NBA,1,14,SAS,Alfredrick Hughes\hugheri01,22.340,F-G,us,Loyola Chicago,1986,1986,68,12.7,5.2,1.7,0.9,0.4,0.1,.409,.420,.176,.583,-0.5,-0.029
15,1985,NBA,1,15,DEN,Blair Rasmussen\rasmubl01,22.223,C,us,Oregon,1986,1993,532,21.4,9.6,5.7,0.9,0.4,0.9,.472,.473,.257,.767,19.0,.080
16,1985,NBA,1,16,DAL,Bill Wennington\wennibi01,22.059,C,ca,St. John's,1986,2000,720,13.5,4.6,3.0,0.6,0.3,0.3,.459,.463,.139,.787,17.7,.087
17,1985,NBA,1,17,DAL,Uwe Blab\blabuw01,23.090,C,de,Indiana,1986,1990,235,8.4,2.1,1.8,0.4,0.1,0.4,.433,.433,,.608,0.4,.009
18,1985,NBA,1,18,DET,Joe Dumars\dumarjo01,22.031,G,us,McNeese State University,1986,1999,1018,34.5,16.1,2.2,4.5,0.9,0.1,.460,.480,.382,.843,86.2,.118
19,1985,NBA,1,19,HOU,Steve Harris\harrist01,21.252,G,us,Tulsa,1986,1990,207,13.7,7.0,1.8,1.1,0.6,0.1,.434,.440,.050,.842,3.1,.053
20,1985,NBA,1,20,BOS,Sam Vincent\vincesa01,22.037,G,us,Michigan State,1986,1992,396,19.0,7.8,2.1,3.9,0.7,0.2,.449,.458,.182,.863,10.9,.069
21,1985,NBA,1,21,PHI,Terry Catledge\catlete01,21.306,F,us,University of South Alabama,1986,1993,515,26.3,12.7,6.4,0.9,0.6,0.2,.485,.487,.094,.654,20.9,.074
22,1985,NBA,1,22,MIL,Jerry Reynolds\reynoje01,22.183,G-F,us,LSU,1986,1996,443,18.9,9.1,3.0,2.0,1.1,0.6,.418,.425,.226,.749,10.5,.060
23,1985,NBA,1,23,LAL,A.C. Green\greenac01,21.263,F-C,us,Oregon State,1986,2001,1278,28.6,9.6,7.4,1.1,0.8,0.4,.494,.507,.254,.734,99.5,.131
24,1985,NBA,1,24,POR,Terry Porter\portete01,22.077,G,us,University of Wisconsin-Stevens Point,1986,2002,1274,27.8,12.2,3.0,5.6,1.2,0.1,.463,.493,.386,.836,110.4,.150
25,1985,NBA,2,25,POR,Mike Smrek\smrekmi01,22.297,C,ca,Canisius College,1986,1992,194,9.7,2.9,2.2,0.3,0.2,0.8,.431,.433,.000,.617,0.7,.018
26,1985,NBA,2,26,IND,Bill Martin\martibi01,22.312,F,us,Georgetown,1986,1988,84,10.2,4.7,1.6,0.7,0.4,0.1,.449,.460,.000,.813,0.3,.016
27,1985,NBA,2,27,IND,Dwayne McClain\mccladw01,22.137,G,us,Villanova,1986,1986,45,10.2,3.5,0.7,1.5,0.8,0.1,.383,.398,.111,.514,-0.3,-0.026
28,1985,NBA,2,28,CHI,Ken Johnson\johnske01,22.229,F,us,Michigan State,1986,1986,64,12.7,4.1,3.8,0.3,0.2,0.3,.528,.528,,.435,0.8,.044
29,1985,NBA,2,29,SAS,Mike Brittain\brittmi01,22.003,C,us,South Carolina,1986,1987,38,6.5,1.7,1.4,0.2,0.1,0.3,.500,.500,,.524,-0.1,-0.011
30,1985,NBA,2,30,CLE,Calvin Duncan,,,,Virginia Commonwealth,,,,,,,,,,,,,,,
31,1985,NBA,2,31,WSB,Manute Bol\bolma01,22.251,C,ss,University of Bridgeport,1986,1995,624,18.7,2.6,4.2,0.3,0.2,3.3,.407,.435,.210,.561,12.3,.051
32,1985,NBA,2,32,PHO,Nick Vanos\vanosni01,22.072,C,us,Santa Clara University,1986,1987,68,12.4,3.3,3.5,0.9,0.3,0.4,.383,.386,.000,.561,-0.1,-0.007
33,1985,NBA,2,33,PHI,Greg Stokes\stokegr01,21.323,F-C,us,Iowa,1986,1990,42,9.1,3.1,1.5,0.4,0.3,0.3,.445,.449,.000,.696,0.3,.041
34,1985,NBA,2,34,CHI,Aubrey Sherrod,,,,Wichita State,,,,,,,,,,,,,,,
35,1985,NBA,2,35,SAS,Tyrone Corbin\corbity01,22.175,G-F,us,DePaul,1986,2001,1065,26.0,9.2,4.7,1.8,1.2,0.3,.456,.470,.299,.791,56.5,.098
